,Province/State,Country/Region,Lat,Long,date,cases
264,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-19,185
265,Greenland,Denmark,71.7069,-42.6043,2020-04-19,11
266,,Denmark,56.2639,9.5018,2020-04-19,7384
267,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-20,185
268,Greenland,Denmark,71.7069,-42.6043,2020-04-20,11
269,,Denmark,56.2639,9.5018,2020-04-20,7515
270,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-21,185
271,Greenland,Denmark,71.7069,-42.6043,2020-04-21,11
272,,Denmark,56.2639,9.5018,2020-04-21,7695
273,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-22,185
274,Greenland,Denmark,71.7069,-42.6043,2020-04-22,11
275,,Denmark,56.2639,9.5018,2020-04-22,7912
276,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-23,187
277,Greenland,Denmark,71.7069,-42.6043,2020-04-23,11
278,,Denmark,56.2639,9.5018,2020-04-23,8073
279,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-24,187
280,Greenland,Denmark,71.7069,-42.6043,2020-04-24,11
281,,Denmark,56.2639,9.5018,2020-04-24,8210
282,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-25,187
283,Greenland,Denmark,71.7069,-42.6043,2020-04-25,11
284,,Denmark,56.2639,9.5018,2020-04-25,8445
285,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-26,187
286,Greenland,Denmark,71.7069,-42.6043,2020-04-26,11
287,,Denmark,56.2639,9.5018,2020-04-26,8575
288,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-27,187
289,Greenland,Denmark,71.7069,-42.6043,2020-04-27,11
290,,Denmark,56.2639,9.5018,2020-04-27,8698
291,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-28,187
292,Greenland,Denmark,71.7069,-42.6043,2020-04-28,11
293,,Denmark,56.2639,9.5018,2020-04-28,8851
294,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-29,187
295,Greenland,Denmark,71.7069,-42.6043,2020-04-29,11
296,,Denmark,56.2639,9.5018,2020-04-29,9008
297,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-30,187
298,Greenland,Denmark,71.7069,-42.6043,2020-04-30,11
299,,Denmark,56.2639,9.5018,2020-04-30,9158
300,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-01,187
301,Greenland,Denmark,71.7069,-42.6043,2020-05-01,11
302,,Denmark,56.2639,9.5018,2020-05-01,9311
303,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-02,187
304,Greenland,Denmark,71.7069,-42.6043,2020-05-02,11
305,,Denmark,56.2639,9.5018,2020-05-02,9407
306,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-03,187
307,Greenland,Denmark,71.7069,-42.6043,2020-05-03,11
308,,Denmark,56.2639,9.5018,2020-05-03,9523
309,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-04,187
310,Greenland,Denmark,71.7069,-42.6043,2020-05-04,11
311,,Denmark,56.2639,9.5018,2020-05-04,9670
312,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-05,187
313,Greenland,Denmark,71.7069,-42.6043,2020-05-05,11
314,,Denmark,56.2639,9.5018,2020-05-05,9821
315,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-06,187
316,Greenland,Denmark,71.7069,-42.6043,2020-05-06,11
317,,Denmark,56.2639,9.5018,2020-05-06,9938
318,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-07,187
319,Greenland,Denmark,71.7069,-42.6043,2020-05-07,11
320,,Denmark,56.2639,9.5018,2020-05-07,10083
321,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-08,187
322,Greenland,Denmark,71.7069,-42.6043,2020-05-08,11
323,,Denmark,56.2639,9.5018,2020-05-08,10218
324,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-09,187
325,Greenland,Denmark,71.7069,-42.6043,2020-05-09,11
326,,Denmark,56.2639,9.5018,2020-05-09,10319
327,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-10,187
328,Greenland,Denmark,71.7069,-42.6043,2020-05-10,11
329,,Denmark,56.2639,9.5018,2020-05-10,10429
330,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-11,187
331,Greenland,Denmark,71.7069,-42.6043,2020-05-11,11
332,,Denmark,56.2639,9.5018,2020-05-11,10513
333,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-12,187
334,Greenland,Denmark,71.7069,-42.6043,2020-05-12,11
335,,Denmark,56.2639,9.5018,2020-05-12,10591
336,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-13,187
