,date,week,mental_health_condition,age,gender,happiness_rating
10605,2020-09-07,week 11,No,43,Male,2
10606,2020-09-07,week 11,Yes,32,Female,7
10607,2020-09-07,week 11,No,45,Female,6
10608,2020-09-07,week 11,No,22,Male,5
10609,2020-09-07,week 11,No,24,Female,3
10610,2020-09-07,week 11,No,32,Male,5
10611,2020-09-07,week 11,No,31,Female,2
10612,2020-09-07,week 11,Yes,33,Male,7
10613,2020-09-07,week 11,No,51,Male,6
10614,2020-09-07,week 11,No,31,Female,4
10615,2020-09-07,week 11,No,23,Female,0
10616,2020-09-07,week 11,No,25,Male,2
10617,2020-09-07,week 11,No,49,Female,6
10618,2020-09-07,week 11,No,21,Male,5
10619,2020-09-07,week 11,No,39,Female,7
10620,2020-09-07,week 11,No,42,Female,5
10621,2020-09-07,week 11,No,31,Female,6
10622,2020-09-07,week 11,No,30,Male,5
10623,2020-09-07,week 11,No,25,Male,9
10624,2020-09-07,week 11,No,21,Male,5
10625,2020-09-07,week 11,No,32,Female,5
10626,2020-09-07,week 11,No,38,Female,0
10627,2020-09-07,week 11,No,25,Female,6
10628,2020-09-07,week 11,No,35,Male,4
10629,2020-09-07,week 11,No,39,Male,7
10630,2020-09-07,week 11,No,25,Female,7
10631,2020-09-07,week 11,No,26,Male,1
10632,2020-09-07,week 11,No,25,Female,3
10633,2020-09-07,week 11,No,20,Female,6
10634,2020-09-07,week 11,No,34,Female,7
10635,2020-09-07,week 11,No,42,Female,6
10636,2020-09-07,week 11,No,35,Female,6
10637,2020-09-07,week 11,No,49,Female,7
10638,2020-09-07,week 11,No,23,Female,4
10639,2020-09-07,week 11,No,50,Male,8
10640,2020-09-07,week 11,No,64,Male,5
10641,2020-09-07,week 11,No,56,Female,6
10642,2020-09-07,week 11,No,32,Male,5
10643,2020-09-07,week 11,No,31,Female,3
10644,2020-09-07,week 11,No,35,Female,7
10645,2020-09-07,week 11,No,36,Female,5
10646,2020-09-07,week 11,No,28,Male,2
10647,2020-09-07,week 11,No,42,Male,7
10648,2020-09-07,week 11,No,49,Male,4
10649,2020-09-07,week 11,No,20,Female,0
10650,2020-09-07,week 11,No,40,Male,1
10651,2020-09-07,week 11,No,33,Male,8
10652,2020-09-07,week 11,No,35,Female,7
10653,2020-09-07,week 11,No,68,Male,4
10654,2020-09-07,week 11,No,27,Male,6
10655,2020-09-07,week 11,No,25,Male,3
10656,2020-09-07,week 11,No,32,Male,6
10657,2020-09-07,week 11,No,36,Female,4
10658,2020-09-07,week 11,No,66,Female,4
10659,2020-09-07,week 11,No,25,Male,1
10660,2020-09-07,week 11,No,35,Female,4
10661,2020-09-07,week 11,No,22,Male,6
10662,2020-09-07,week 11,No,33,Male,4
10663,2020-09-07,week 11,No,37,Female,1
10664,2020-09-07,week 11,No,46,Female,3
10665,2020-09-07,week 11,No,36,Female,5
10666,2020-09-07,week 11,No,18,Male,5
10667,2020-09-07,week 11,No,22,Male,6
10668,2020-09-07,week 11,No,41,Female,8
10669,2020-09-07,week 11,No,29,Male,0
10670,2020-09-07,week 11,No,21,Male,4
10671,2020-09-07,week 11,No,20,Female,7
10672,2020-09-07,week 11,No,25,Male,5
10673,2020-09-07,week 11,No,20,Female,7
10674,2020-09-07,week 11,No,39,Female,7
10675,2020-09-07,week 11,No,72,Male,9
10676,2020-09-07,week 11,No,37,Female,2
10677,2020-10-07,week 11,No,24,Male,6
10678,2020-10-07,week 11,No,46,Male,2
10679,2020-10-07,week 11,No,59,Male,5
10680,2020-10-07,week 11,No,35,Male,3
10681,2020-10-07,week 11,No,22,Male,3
10682,2020-10-07,week 11,No,50,Male,5
10683,2020-10-07,week 11,No,23,Female,6
10684,2020-10-07,week 11,No,21,Male,5
10685,2020-10-07,week 11,No,35,Female,5
10686,2020-10-07,week 11,No,26,Male,3
10687,2020-10-07,week 11,No,30,Male,8
10688,2020-10-07,week 11,No,35,Female,5
10689,2020-10-07,week 11,No,46,Female,7
10690,2020-10-07,week 11,No,22,Male,5
10691,2020-10-07,week 11,No,22,Female,3
10692,2020-10-07,week 11,No,29,Male,4
10693,2020-10-07,week 11,No,21,Female,9
10694,2020-10-07,week 11,Yes,32,Male,2
10695,2020-10-07,week 11,No,46,Female,3
10696,2020-10-07,week 11,No,39,Female,2
10697,2020-10-07,week 11,No,23,Female,3
10698,2020-10-07,week 11,No,36,Male,8
10699,2020-10-07,week 11,No,21,Male,5
10700,2020-10-07,week 11,No,25,Male,3
10701,2020-10-07,week 11,No,28,Male,7
10702,2020-10-07,week 11,No,26,Male,4
10703,2020-10-07,week 11,No,20,Female,4
10704,2020-10-07,week 11,No,46,Male,5
10705,2020-10-07,week 11,No,21,Male,2
10706,2020-10-07,week 11,No,27,Male,4
10707,2020-10-07,week 11,No,40,Female,6
10708,2020-10-07,week 11,No,24,Female,5
10709,2020-10-07,week 11,No,63,Female,6
10710,2020-10-07,week 11,No,47,Female,5
10711,2020-10-07,week 11,No,52,Male,4
10712,2020-10-07,week 11,No,22,Male,6
10713,2020-10-07,week 11,No,26,Male,2
10714,2020-10-07,week 11,No,19,Female,5
10715,2020-10-07,week 11,No,40,Female,4
10716,2020-10-07,week 11,No,42,Female,5
10717,2020-10-07,week 11,No,35,Female,6
10718,2020-10-07,week 11,No,25,Male,7
10719,2020-10-07,week 11,No,32,Male,6
10720,2020-10-07,week 11,No,45,Female,8
10721,2020-10-07,week 11,No,20,Male,4
10722,2020-10-07,week 11,No,40,Female,8
10723,2020-10-07,week 11,No,40,Female,5
10724,2020-10-07,week 11,No,25,Male,5
10725,2020-10-07,week 11,No,28,Male,6
10726,2020-10-07,week 11,No,22,Female,5
10727,2020-10-07,week 11,No,20,Male,6
10728,2020-10-07,week 11,No,30,Male,3
10729,2020-10-07,week 11,No,35,Female,6
10730,2020-10-07,week 11,No,21,Male,0
10731,2020-10-07,week 11,No,21,Male,1
10732,2020-10-07,week 11,No,45,Male,6
10733,2020-10-07,week 11,No,19,Male,0
10734,2020-11-07,week 11,No,19,Female,5
10735,2020-10-07,week 11,No,19,Male,3
10736,2020-11-07,week 11,No,21,Male,7
10737,2020-11-07,week 11,No,21,Female,8
10738,2020-11-07,week 11,No,19,Male,3
10739,2020-11-07,week 11,No,20,Male,6
10740,2020-11-07,week 11,No,20,Male,9
10741,2020-11-07,week 11,No,20,Female,2
10742,2020-11-07,week 11,No,24,Female,7
10743,2020-11-07,week 11,No,43,Male,1
10744,2020-11-07,week 11,No,19,Male,2
10745,2020-11-07,week 11,No,24,Male,2
10746,2020-11-07,week 11,No,41,Male,0
10747,2020-11-07,week 11,No,34,Male,6
10748,2020-11-07,week 11,No,19,Female,10
10749,2020-11-07,week 11,No,21,Male,6
10750,2020-11-07,week 11,No,26,Male,2
10751,2020-11-07,week 11,No,70,Male,2
10752,2020-11-07,week 11,No,58,Male,6
10753,2020-11-07,week 11,No,41,Male,9
10754,2020-11-07,week 11,No,37,Female,2
10755,2020-11-07,week 11,No,51,Male,4
10756,2020-11-07,week 11,No,22,Female,4
10757,2020-11-07,week 11,No,23,Male,4
10758,2020-11-07,week 11,No,18,Male,0
10759,2020-11-07,week 11,No,45,Male,6
10760,2020-11-07,week 11,No,22,Male,4
10761,2020-11-07,week 11,No,24,Male,4
10762,2020-11-07,week 11,No,21,Male,6
10763,2020-11-07,week 11,No,21,Female,7
10764,2020-11-07,week 11,No,21,Male,4
10765,2020-11-07,week 11,Yes,35,Male,3
10766,2020-11-07,week 11,No,22,Male,6
10767,2020-11-07,week 11,No,42,Male,7
10768,2020-11-07,week 11,No,21,Female,5
10769,2020-11-07,week 11,No,23,Male,1
10770,2020-11-07,week 11,No,31,Male,8
10771,2020-11-07,week 11,No,43,Female,2
10772,2020-11-07,week 11,No,20,Male,7
10773,2020-11-07,week 11,No,39,Female,1
10774,2020-11-07,week 11,No,32,Male,8
10775,2020-11-07,week 11,No,19,Male,2
10776,2020-11-07,week 11,No,32,Male,7
10777,2020-11-07,week 11,No,20,Male,4
10778,2020-11-07,week 11,No,31,Male,7
10779,2020-11-07,week 11,No,21,Male,9
10780,2020-11-07,week 11,No,21,Female,3
10781,2020-11-07,week 11,No,21,Male,1
10782,2020-11-07,week 11,No,23,Female,7
10783,2020-11-07,week 11,No,37,Male,3
10784,2020-11-07,week 11,No,47,Male,5
10785,2020-11-07,week 11,No,22,Female,4
10786,2020-11-07,week 11,No,37,Male,0
10787,2020-11-07,week 11,No,20,Female,4
10788,2020-11-07,week 11,Yes,40,Male,1
10789,2020-11-07,week 11,No,19,Female,10
10790,2020-11-07,week 11,No,20,Male,4
10791,2020-11-07,week 11,No,45,Female,2
10792,2020-11-07,week 11,No,20,Male,7
10793,2020-11-07,week 11,No,23,Male,6
10794,2020-11-07,week 11,No,20,Male,4
10795,2020-11-07,week 11,No,23,Male,1
10796,2020-11-07,week 11,No,22,Male,8
10797,2020-11-07,week 11,Yes,40,Male,8
10798,2020-11-07,week 11,No,23,Female,4
10799,2020-11-07,week 11,No,30,Male,7
10800,2020-11-07,week 11,No,19,Female,2
10801,2020-11-07,week 11,No,21,Male,4
10802,2020-11-07,week 11,No,42,Male,4
10803,2020-11-07,week 11,No,20,Male,4
10804,2020-11-07,week 11,No,70,Male,2
10805,2020-11-07,week 11,No,20,Female,8
10806,2020-11-07,week 11,No,20,Female,2
10807,2020-11-07,week 11,Yes,23,Female,1
10808,2020-11-07,week 11,No,18,Female,7
10809,2020-11-07,week 11,No,20,Male,6
10810,2020-11-07,week 11,No,20,Female,5
10811,2020-11-07,week 11,No,36,Male,10
10812,2020-11-07,week 11,No,20,Male,7
10813,2020-11-07,week 11,No,23,Female,7
10814,2020-11-07,week 11,No,47,Male,5
10815,2020-11-07,week 11,No,20,Female,5
10816,2020-11-07,week 11,No,43,Male,0
10817,2020-11-07,week 11,No,47,Male,5
10818,2020-11-07,week 11,No,20,Female,6
10819,2020-11-07,week 11,No,49,Male,5
10820,2020-11-07,week 11,No,22,Male,5
10821,2020-11-07,week 11,No,18,Female,5
10822,2020-11-07,week 11,No,20,Male,7
10823,2020-11-07,week 11,No,39,Male,6
10824,2020-11-07,week 11,Yes,20,Male,3
10825,2020-11-07,week 11,No,49,Male,7
10826,2020-11-07,week 11,No,20,Male,0
10827,2020-11-07,week 11,No,50,Male,0
10828,2020-11-07,week 11,No,19,Female,8
10829,2020-11-07,week 11,No,52,Female,5
10830,2020-11-07,week 11,No,20,Male,4
10831,2020-11-07,week 11,No,20,Male,5
10832,2020-11-07,week 11,No,42,Male,3
10833,2020-11-07,week 11,No,18,Male,5
10834,2020-11-07,week 11,No,19,Male,5
10835,2020-11-07,week 11,No,24,Male,1
10836,2020-11-07,week 11,No,51,Female,5
10837,2020-11-07,week 11,No,49,Male,8
10838,2020-11-07,week 11,No,20,Male,7
10839,2020-11-07,week 11,No,20,Female,1
10840,2020-11-07,week 11,No,45,Male,3
10841,2020-11-07,week 11,No,21,Female,3
10842,2020-11-07,week 11,No,70,Male,5
10843,2020-11-07,week 11,No,20,Female,4
10844,2020-11-07,week 11,No,22,Male,10
10845,2020-11-07,week 11,No,25,Male,0
10846,2020-11-07,week 11,No,20,Male,6
10847,2020-11-07,week 11,No,19,Female,4
10848,2020-11-07,week 11,No,23,Female,5
10849,2020-11-07,week 11,No,20,Male,6
10850,2020-11-07,week 11,Yes,18,Female,8
10851,2020-11-07,week 11,No,21,Female,4
10852,2020-11-07,week 11,No,42,Male,2
10853,2020-11-07,week 11,No,21,Male,3
10854,2020-11-07,week 11,No,38,Male,5
10855,2020-11-07,week 11,No,30,Male,5
10856,2020-11-07,week 11,No,21,Male,3
10857,2020-11-07,week 11,No,21,Female,5
10858,2020-11-07,week 11,No,21,Male,5
10859,2020-11-07,week 11,No,21,Female,4
10860,2020-11-07,week 11,No,22,Female,4
10861,2020-11-07,week 11,No,36,Female,9
10862,2020-11-07,week 11,No,48,Female,2
10863,2020-11-07,week 11,No,38,Female,8
10864,2020-11-07,week 11,No,24,Male,7
10865,2020-11-07,week 11,No,37,Male,5
10866,2020-11-07,week 11,No,20,Female,3
10867,2020-11-07,week 11,No,46,Male,5
10868,2020-11-07,week 11,No,21,Male,4
10869,2020-11-07,week 11,No,38,Male,7
10870,2020-11-07,week 11,No,21,Female,7
10871,2020-11-07,week 11,No,20,Female,4
10872,2020-11-07,week 11,No,43,Female,5
10873,2020-11-07,week 11,No,20,Female,8
10874,2020-11-07,week 11,No,21,Female,4
10875,2020-11-07,week 11,No,83,Male,4
10876,2020-11-07,week 11,No,50,Male,7
10877,2020-11-07,week 11,No,31,Male,2
10878,2020-11-07,week 11,No,29,Male,5
10879,2020-11-07,week 11,No,69,Male,4
10880,2020-11-07,week 11,No,23,Male,3
10881,2020-11-07,week 11,No,43,Male,6
10882,2020-11-07,week 11,No,22,Male,7
10883,2020-11-07,week 11,No,55,Male,0
10884,2020-11-07,week 11,No,43,Male,4
10885,2020-11-07,week 11,No,38,Male,1
10886,2020-11-07,week 11,No,31,Male,6
10887,2020-11-07,week 11,No,48,Female,5
10888,2020-11-07,week 11,No,28,Male,5
10889,2020-11-07,week 11,No,31,Male,1
10890,2020-11-07,week 11,No,23,Female,10
10891,2020-11-07,week 11,No,22,Male,5
10892,2020-11-07,week 11,No,47,Female,7
10893,2020-11-07,week 11,No,21,Male,7
10894,2020-11-07,week 11,No,22,Female,3
10895,2020-11-07,week 11,No,48,Female,8
10896,2020-11-07,week 11,No,53,Female,10
10897,2020-11-07,week 11,No,51,Female,8
10898,2020-11-07,week 11,No,37,Female,8
10899,2020-11-07,week 11,No,36,Male,5
10900,2020-11-07,week 11,No,21,Female,4
10901,2020-11-07,week 11,No,19,Male,6
10902,2020-11-07,week 11,No,44,Female,4
10903,2020-11-07,week 11,No,35,Female,6
10904,2020-11-07,week 11,No,42,Male,2
10905,2020-11-07,week 11,No,24,Female,7
10906,2020-11-07,week 11,No,36,Male,7
10907,2020-11-07,week 11,No,37,Female,5
10908,2020-11-07,week 11,No,20,Female,7
10909,2020-11-07,week 11,No,56,Female,5
10910,2020-11-07,week 11,No,38,Male,7
10911,2020-11-07,week 11,No,26,Male,6
10912,2020-11-07,week 11,No,22,Male,5
10913,2020-11-07,week 11,No,44,Male,6
10914,2020-11-07,week 11,No,21,Female,5
10915,2020-11-07,week 11,No,22,Male,8
10916,2020-11-07,week 11,No,41,Male,7
10917,2020-11-07,week 11,No,57,Male,4
10918,2020-11-07,week 11,No,38,Male,2
10919,2020-11-07,week 11,No,36,Female,1
10920,2020-11-07,week 11,No,37,Male,6
10921,2020-11-07,week 11,No,19,Female,6
10922,2020-11-07,week 11,No,19,Female,6
10923,2020-11-07,week 11,No,20,Female,5
10924,2020-11-07,week 11,No,22,Female,4
10925,2020-11-07,week 11,No,44,Male,3
10926,2020-11-07,week 11,No,68,Female,8
10927,2020-11-07,week 11,No,62,Female,5
10928,2020-11-07,week 11,No,41,Male,6
10929,2020-11-07,week 11,No,36,Male,5
10930,2020-11-07,week 11,No,40,Male,4
10931,2020-11-07,week 11,No,52,Female,6
10932,2020-11-07,week 11,No,21,Male,6
10933,2020-11-07,week 11,No,20,Female,6
10934,2020-11-07,week 11,No,20,Male,2
10935,2020-11-07,week 11,No,25,Male,5
10936,2020-11-07,week 11,No,28,Male,8
10937,2020-11-07,week 11,No,35,Male,2
10938,2020-11-07,week 11,No,37,Female,6
10939,2020-11-07,week 11,No,19,Male,8
10940,2020-11-07,week 11,No,23,Female,5
10941,2020-11-07,week 11,No,20,Female,9
10942,2020-11-07,week 11,No,28,Male,8
10943,2020-11-07,week 11,No,37,Male,5
10944,2020-11-07,week 11,No,19,Male,4
10945,2020-11-07,week 11,No,41,Female,6
10946,2020-11-07,week 11,No,27,Male,6
10947,2020-11-07,week 11,No,19,Male,3
10948,2020-11-07,week 11,No,20,Male,8
10949,2020-11-07,week 11,No,23,Female,2
10950,2020-11-07,week 11,No,23,Female,2
10951,2020-11-07,week 11,No,36,Female,4
10952,2020-11-07,week 11,No,25,Male,0
10953,2020-11-07,week 11,No,19,Male,6
10954,2020-11-07,week 11,No,27,Male,6
10955,2020-11-07,week 11,No,19,Male,8
10956,2020-11-07,week 11,No,29,Male,6
10957,2020-11-07,week 11,No,19,Female,6
10958,2020-11-07,week 11,No,19,Male,4
10959,2020-11-07,week 11,No,37,Male,5
10960,2020-11-07,week 11,No,64,Female,5
10961,2020-11-07,week 11,No,30,Male,3
10962,2020-11-07,week 11,No,20,Male,6
10963,2020-11-07,week 11,No,37,Female,6
10964,2020-12-07,week 11,No,44,Male,8
10965,2020-12-07,week 11,No,38,Female,8
10966,2020-12-07,week 11,No,38,Female,1
10967,2020-12-07,week 11,No,35,Female,5
10968,2020-12-07,week 11,No,38,Female,5
10969,2020-12-07,week 11,No,40,Male,5
10970,2020-12-07,week 11,No,55,Female,7
10971,2020-12-07,week 11,No,41,Female,5
10972,2020-12-07,week 11,No,45,Female,4
10973,2020-12-07,week 11,No,36,Female,6
10974,2020-12-07,week 11,No,64,Male,6
10975,2020-12-07,week 11,No,43,Male,0
10976,2020-12-07,week 11,No,51,Male,8
10977,2020-12-07,week 11,No,29,Male,4
10978,2020-12-07,week 11,No,58,Female,6
10979,2020-12-07,week 11,No,45,Male,4
10980,2020-12-07,week 11,No,45,Male,7
10981,2020-12-07,week 11,No,51,Female,6
10982,2020-12-07,week 11,No,51,Female,5
10983,2020-12-07,week 11,No,50,Female,0
10984,2020-12-07,week 11,No,46,Male,8
10985,2020-12-07,week 11,No,50,Male,5
10986,2020-12-07,week 11,No,46,Male,3
10987,2020-12-07,week 11,No,71,Male,5
10988,2020-12-07,week 11,No,45,Female,6
10989,2020-12-07,week 11,No,62,Male,6
10990,2020-12-07,week 11,No,58,Female,5
10991,2020-12-07,week 11,No,51,Female,6
10992,2020-12-07,week 11,No,58,Female,7
10993,2020-12-07,week 11,No,50,Female,5
10994,2020-12-07,week 11,No,53,Female,3
10995,2020-12-07,week 11,No,46,Male,4
10996,2020-12-07,week 11,No,75,Female,8
10997,2020-12-07,week 11,No,55,Male,6
10998,2020-12-07,week 11,No,55,Male,5
10999,2020-12-07,week 11,No,54,Male,8
11000,2020-12-07,week 11,No,50,Male,6
11001,2020-12-07,week 11,No,45,Female,6
11002,2020-07-13,week 11,No,52,Female,4
11003,2020-07-15,week 11,No,67,Female,6
11004,2020-07-14,week 11,No,67,Female,6
11005,2020-07-15,week 11,No,20,Female,6
11006,2020-07-15,week 11,No,25,Female,3
11007,2020-07-15,week 11,No,24,Female,9
11008,2020-07-15,week 11,No,22,Female,5
11009,2020-07-15,week 11,No,26,Female,6
11010,2020-07-15,week 11,No,22,Male,6
11011,2020-07-15,week 11,No,57,Male,6
11012,2020-07-15,week 11,No,30,Male,8
11013,2020-07-15,week 11,No,44,Female,6
11014,2020-07-15,week 11,No,21,Female,6
11015,2020-07-22,week 12,No,36,Female,7
11016,2020-07-22,week 12,No,47,Male,10
11017,2020-07-22,week 12,No,37,Female,8
11018,2020-07-22,week 12,No,31,Female,5
11019,2020-07-22,week 12,No,30,Male,7
11020,2020-07-22,week 12,No,38,Male,7
11021,2020-07-22,week 12,No,25,Female,4
11022,2020-07-22,week 12,No,25,Male,2
11023,2020-07-22,week 12,No,31,Male,7
11024,2020-07-22,week 12,No,29,Female,5
11025,2020-07-22,week 12,No,20,Male,5
11026,2020-07-22,week 12,No,29,Male,1
11027,2020-07-22,week 12,No,25,Female,7
11028,2020-07-22,week 12,No,38,Male,5
11029,2020-07-22,week 12,No,31,Male,3
11030,2020-07-22,week 12,No,34,Male,5
11031,2020-07-22,week 12,No,22,Male,5
11032,2020-07-22,week 12,No,28,Male,3
11033,2020-07-22,week 12,No,30,Female,7
11034,2020-07-22,week 12,Yes,35,Female,5
11035,2020-07-22,week 12,No,32,Male,3
11036,2020-07-22,week 12,No,33,Male,6
11037,2020-07-22,week 12,No,23,Male,5
11038,2020-07-22,week 12,No,27,Female,0
11039,2020-07-22,week 12,No,25,Male,5
11040,2020-07-22,week 12,No,49,Male,5
11041,2020-07-22,week 12,No,48,Male,6
11042,2020-07-22,week 12,No,38,Male,2
11043,2020-07-22,week 12,No,25,Male,5
11044,2020-07-22,week 12,No,23,Male,5
11045,2020-07-22,week 12,No,22,Female,3
11046,2020-07-22,week 12,No,22,Male,6
11047,2020-07-22,week 12,No,19,Male,10
11048,2020-07-22,week 12,No,21,Male,9
11049,2020-07-22,week 12,No,43,Male,3
11050,2020-07-22,week 12,No,35,Male,8
11051,2020-07-22,week 12,No,25,Male,3
11052,2020-07-22,week 12,No,30,Female,7
11053,2020-07-22,week 12,No,31,Male,5
11054,2020-07-22,week 12,No,27,Female,6
11055,2020-07-22,week 12,No,31,Male,3
11056,2020-07-22,week 12,No,53,Female,5
11057,2020-07-22,week 12,No,37,Female,1
11058,2020-07-22,week 12,No,20,Female,4
11059,2020-07-22,week 12,No,50,Male,5
11060,2020-07-22,week 12,No,39,Female,3
11061,2020-07-22,week 12,No,64,Female,6
11062,2020-07-22,week 12,No,32,Female,8
11063,2020-07-22,week 12,No,48,Female,7
11064,2020-07-22,week 12,No,19,Male,7
11065,2020-07-22,week 12,No,24,Female,8
11066,2020-07-22,week 12,No,37,Male,5
11067,2020-07-22,week 12,No,23,Male,5
11068,2020-07-22,week 12,No,21,Male,7
11069,2020-07-22,week 12,No,34,Male,4
11070,2020-07-22,week 12,No,40,Male,5
11071,2020-07-22,week 12,No,21,Male,4
11072,2020-07-22,week 12,No,24,Male,1
11073,2020-07-22,week 12,No,30,Female,5
11074,2020-07-22,week 12,No,22,Female,0
11075,2020-07-22,week 12,No,39,Male,9
11076,2020-07-22,week 12,No,41,Male,4
11077,2020-07-22,week 12,No,20,Female,3
11078,2020-07-22,week 12,No,36,Male,7
11079,2020-07-22,week 12,No,35,Male,8
11080,2020-07-22,week 12,No,20,Female,4
11081,2020-07-22,week 12,No,54,Female,5
11082,2020-07-22,week 12,No,39,Female,1
11083,2020-07-22,week 12,No,45,Male,6
11084,2020-07-22,week 12,No,22,Male,8
11085,2020-07-22,week 12,No,35,Male,7
11086,2020-07-22,week 12,No,42,Female,6
11087,2020-07-22,week 12,No,33,Female,6
11088,2020-07-22,week 12,No,56,Male,7
11089,2020-07-22,week 12,No,21,Female,1
11090,2020-07-22,week 12,No,31,Female,5
11091,2020-07-22,week 12,No,34,Female,3
11092,2020-07-22,week 12,No,54,Female,7
11093,2020-07-22,week 12,No,38,Male,8
11094,2020-07-22,week 12,No,33,Male,5
11095,2020-07-22,week 12,No,26,Male,5
11096,2020-07-22,week 12,No,21,Female,4
11097,2020-07-22,week 12,No,20,Male,9
11098,2020-07-22,week 12,No,52,Female,6
11099,2020-07-22,week 12,No,24,Female,2
11100,2020-07-22,week 12,No,25,Female,7
11101,2020-07-22,week 12,No,47,Female,5
11102,2020-07-22,week 12,No,50,Male,6
11103,2020-07-22,week 12,No,20,Female,7
11104,2020-07-22,week 12,No,21,Female,2
11105,2020-07-22,week 12,No,23,Female,9
11106,2020-07-22,week 12,No,20,Female,6
11107,2020-07-22,week 12,No,24,Female,6
11108,2020-07-22,week 12,No,40,Male,4
11109,2020-07-22,week 12,No,53,Male,5
11110,2020-07-22,week 12,No,19,Female,3
11111,2020-07-22,week 12,No,20,Male,1
11112,2020-07-22,week 12,No,38,Female,5
11113,2020-07-22,week 12,No,45,Male,5
11114,2020-07-22,week 12,No,61,Female,6
11115,2020-07-22,week 12,No,34,Male,7
11116,2020-07-22,week 12,No,42,Male,2
11117,2020-07-22,week 12,No,39,Male,7
11118,2020-07-22,week 12,No,29,Male,4
11119,2020-07-22,week 12,No,34,Male,0
11120,2020-07-22,week 12,No,30,Male,6
11121,2020-07-22,week 12,No,19,Male,7
11122,2020-07-22,week 12,No,20,Male,5
11123,2020-07-22,week 12,No,32,Male,6
11124,2020-07-22,week 12,No,39,Female,6
11125,2020-07-22,week 12,No,20,Female,5
11126,2020-07-22,week 12,No,30,Male,7
11127,2020-07-22,week 12,No,21,Female,1
11128,2020-07-22,week 12,No,27,Male,6
11129,2020-07-22,week 12,No,29,Female,6
11130,2020-07-22,week 12,No,40,Female,5
11131,2020-07-22,week 12,No,23,Male,5
11132,2020-07-22,week 12,No,26,Female,4
11133,2020-07-22,week 12,No,26,Female,6
11134,2020-07-22,week 12,No,28,Male,7
11135,2020-07-22,week 12,No,66,Male,5
11136,2020-07-22,week 12,No,34,Male,4
11137,2020-07-22,week 12,No,27,Male,6
11138,2020-07-22,week 12,No,40,Male,7
11139,2020-07-22,week 12,No,64,Male,6
11140,2020-07-22,week 12,No,26,Male,8
11141,2020-07-22,week 12,No,18,Male,8
11142,2020-07-22,week 12,No,35,Female,5
11143,2020-07-22,week 12,No,24,Male,1
11144,2020-07-22,week 12,No,21,Female,5
11145,2020-07-22,week 12,No,35,Female,6
11146,2020-07-23,week 12,No,23,Male,5
11147,2020-07-23,week 12,Yes,21,Male,3
11148,2020-07-23,week 12,No,19,Male,6
11149,2020-07-23,week 12,No,20,Female,3
11150,2020-07-23,week 12,No,23,Female,2
11151,2020-07-23,week 12,No,22,Female,7
11152,2020-07-23,week 12,No,58,Male,5
11153,2020-07-23,week 12,No,55,Male,3
11154,2020-07-23,week 12,No,21,Male,8
11155,2020-07-23,week 12,No,35,Male,5
11156,2020-07-23,week 12,No,20,Male,5
11157,2020-07-23,week 12,No,37,Female,5
11158,2020-07-23,week 12,No,19,Female,5
11159,2020-07-23,week 12,No,49,Male,8
11160,2020-07-23,week 12,No,50,Male,5
11161,2020-07-23,week 12,No,29,Male,7
11162,2020-07-23,week 12,No,20,Female,3
11163,2020-07-23,week 12,No,21,Male,5
11164,2020-07-23,week 12,No,30,Female,5
11165,2020-07-23,week 12,No,28,Male,2
11166,2020-07-23,week 12,No,40,Female,5
11167,2020-07-23,week 12,Yes,20,Female,6
11168,2020-07-23,week 12,No,42,Male,2
11169,2020-07-23,week 12,No,36,Male,3
11170,2020-07-23,week 12,No,24,Female,6
11171,2020-07-23,week 12,No,20,Male,0
11172,2020-07-23,week 12,No,40,Male,6
11173,2020-07-23,week 12,No,35,Male,7
11174,2020-07-23,week 12,No,50,Male,0
11175,2020-07-23,week 12,No,24,Male,0
11176,2020-07-23,week 12,No,20,Male,3
11177,2020-07-23,week 12,No,26,Female,2
11178,2020-07-23,week 12,No,20,Female,9
11179,2020-07-23,week 12,No,25,Female,3
11180,2020-07-23,week 12,No,26,Female,8
11181,2020-07-23,week 12,No,31,Male,5
11182,2020-07-23,week 12,Yes,42,Male,5
11183,2020-07-23,week 12,No,32,Female,5
11184,2020-07-23,week 12,No,20,Male,5
11185,2020-07-23,week 12,No,22,Female,7
11186,2020-07-23,week 12,No,25,Female,6
11187,2020-07-23,week 12,No,35,Male,3
11188,2020-07-23,week 12,No,46,Male,5
11189,2020-07-23,week 12,No,20,Male,4
11190,2020-07-23,week 12,No,53,Male,7
11191,2020-07-23,week 12,No,42,Male,7
11192,2020-07-23,week 12,No,22,Male,5
11193,2020-07-23,week 12,No,36,Male,6
11194,2020-07-23,week 12,No,22,Female,7
11195,2020-07-23,week 12,No,19,Female,6
11196,2020-07-23,week 12,No,50,Male,6
11197,2020-07-23,week 12,No,23,Male,1
11198,2020-07-23,week 12,No,56,Male,1
11199,2020-07-23,week 12,No,24,Male,7
11200,2020-07-23,week 12,No,35,Female,6
11201,2020-07-23,week 12,No,19,Female,8
11202,2020-07-23,week 12,No,20,Male,6
11203,2020-07-23,week 12,No,21,Male,4
11204,2020-07-23,week 12,No,28,Female,8
11205,2020-07-23,week 12,No,30,Female,3
11206,2020-07-23,week 12,No,20,Female,3
11207,2020-07-23,week 12,No,24,Male,6
11208,2020-07-23,week 12,No,35,Female,6
11209,2020-07-23,week 12,No,38,Male,3
11210,2020-07-23,week 12,No,22,Male,5
