,Province/State,Country/Region,Lat,Long,date,cases
246,,Saudi Arabia,23.885942,45.079162,2020-09-24,331857
247,,Saudi Arabia,23.885942,45.079162,2020-09-25,332329
248,,Saudi Arabia,23.885942,45.079162,2020-09-26,332790
249,,Saudi Arabia,23.885942,45.079162,2020-09-27,333193
250,,Saudi Arabia,23.885942,45.079162,2020-09-28,333648
251,,Saudi Arabia,23.885942,45.079162,2020-09-29,334187
252,,Saudi Arabia,23.885942,45.079162,2020-09-30,334605
253,,Saudi Arabia,23.885942,45.079162,2020-10-01,335097
254,,Saudi Arabia,23.885942,45.079162,2020-10-02,335578
255,,Saudi Arabia,23.885942,45.079162,2020-10-03,335997
256,,Saudi Arabia,23.885942,45.079162,2020-10-04,336387
257,,Saudi Arabia,23.885942,45.079162,2020-10-05,336766
258,,Saudi Arabia,23.885942,45.079162,2020-10-06,337243
259,,Saudi Arabia,23.885942,45.079162,2020-10-07,337711
260,,Saudi Arabia,23.885942,45.079162,2020-10-08,338132
261,,Saudi Arabia,23.885942,45.079162,2020-10-09,338539
262,,Saudi Arabia,23.885942,45.079162,2020-10-10,338944
263,,Saudi Arabia,23.885942,45.079162,2020-10-11,339267
264,,Saudi Arabia,23.885942,45.079162,2020-10-12,339615
265,,Saudi Arabia,23.885942,45.079162,2020-10-13,340089
266,,Saudi Arabia,23.885942,45.079162,2020-10-14,340590
267,,Saudi Arabia,23.885942,45.079162,2020-10-15,341062
268,,Saudi Arabia,23.885942,45.079162,2020-10-16,341495
269,,Saudi Arabia,23.885942,45.079162,2020-10-17,341854
270,,Saudi Arabia,23.885942,45.079162,2020-10-18,342202
271,,Saudi Arabia,23.885942,45.079162,2020-10-19,342583
272,,Saudi Arabia,23.885942,45.079162,2020-10-20,342968
273,,Saudi Arabia,23.885942,45.079162,2020-10-21,343373
274,,Saudi Arabia,23.885942,45.079162,2020-10-22,343774
275,,Saudi Arabia,23.885942,45.079162,2020-10-23,344157
276,,Saudi Arabia,23.885942,45.079162,2020-10-24,344552
277,,Saudi Arabia,23.885942,45.079162,2020-10-25,344875
278,,Saudi Arabia,23.885942,45.079162,2020-10-26,345232
279,,Saudi Arabia,23.885942,45.079162,2020-10-27,345631
280,,Saudi Arabia,23.885942,45.079162,2020-10-28,346047
281,,Saudi Arabia,23.885942,45.079162,2020-10-29,346482
282,,Saudi Arabia,23.885942,45.079162,2020-10-30,346880
283,,Saudi Arabia,23.885942,45.079162,2020-10-31,347282
284,,Saudi Arabia,23.885942,45.079162,2020-11-01,347656
285,,Saudi Arabia,23.885942,45.079162,2020-11-02,348037
286,,Saudi Arabia,23.885942,45.079162,2020-11-03,348510
287,,Saudi Arabia,23.885942,45.079162,2020-11-04,348936
288,,Saudi Arabia,23.885942,45.079162,2020-11-05,349386
289,,Saudi Arabia,23.885942,45.079162,2020-11-06,349822
290,,Saudi Arabia,23.885942,45.079162,2020-11-07,350229
291,,Saudi Arabia,23.885942,45.079162,2020-11-08,350592
292,,Saudi Arabia,23.885942,45.079162,2020-11-09,350984
293,,Saudi Arabia,23.885942,45.079162,2020-11-10,351455
294,,Saudi Arabia,23.885942,45.079162,2020-11-11,351849
295,,Saudi Arabia,23.885942,45.079162,2020-11-12,352160
296,,Saudi Arabia,23.885942,45.079162,2020-11-13,352601
297,,Saudi Arabia,23.885942,45.079162,2020-11-14,352950
298,,Saudi Arabia,23.885942,45.079162,2020-11-15,353255
299,,Saudi Arabia,23.885942,45.079162,2020-11-16,353556
300,,Saudi Arabia,23.885942,45.079162,2020-11-17,353918
301,,Saudi Arabia,23.885942,45.079162,2020-11-18,354208
302,,Saudi Arabia,23.885942,45.079162,2020-11-19,354527
303,,Saudi Arabia,23.885942,45.079162,2020-11-20,354813
304,,Saudi Arabia,23.885942,45.079162,2020-11-21,355034
305,,Saudi Arabia,23.885942,45.079162,2020-11-22,355258
306,,Saudi Arabia,23.885942,45.079162,2020-11-23,355489
307,,Saudi Arabia,23.885942,45.079162,2020-11-24,355741
308,,Saudi Arabia,23.885942,45.079162,2020-11-25,356067
309,,Saudi Arabia,23.885942,45.079162,2020-11-26,356389
310,,Saudi Arabia,23.885942,45.079162,2020-11-27,356691
311,,Saudi Arabia,23.885942,45.079162,2020-11-28,356911
312,,Saudi Arabia,23.885942,45.079162,2020-11-29,357128
313,,Saudi Arabia,23.885942,45.079162,2020-11-30,357360
314,,Saudi Arabia,23.885942,45.079162,2020-12-01,357623
315,,Saudi Arabia,23.885942,45.079162,2020-12-02,357872
316,,Saudi Arabia,23.885942,45.079162,2020-12-03,358102
