,date,week,state,mental_health_condition,age,gender,happiness_rating
12270,2020-07-23,week 12,Texas,No,73,Male,10
12271,2020-07-23,week 12,Illinois,No,59,Female,8
12272,2020-07-23,week 12,Virginia,No,80,Male,6
12273,2020-07-23,week 12,Washington,No,75,Male,8
12274,2020-07-23,week 12,Massachusetts,No,66,Male,8
12275,2020-07-23,week 12,North Carolina,No,75,Male,8
12276,2020-07-23,week 12,Arizona,No,74,Male,7
12277,2020-07-23,week 12,New York,No,71,Male,5
12278,2020-07-23,week 12,Oregon,No,29,Male,6
12279,2020-07-23,week 12,Tennessee,No,66,Male,2
12280,2020-07-23,week 12,Virginia,No,55,Female,6
12281,2020-07-23,week 12,Louisiana,No,65,Male,8
12282,2020-07-23,week 12,Connecticut,No,63,Female,8
12283,2020-07-23,week 12,California,No,59,Female,8
12284,2020-07-23,week 12,Minnesota,No,71,Male,8
12285,2020-07-23,week 12,North Carolina,No,33,Male,7
12286,2020-07-23,week 12,Pennsylvania,No,36,Male,7
12287,2020-07-23,week 12,North Carolina,No,67,Female,8
12288,2020-07-23,week 12,Pennsylvania,No,39,Female,0
12289,2020-07-23,week 12,California,No,19,Female,4
12290,2020-07-23,week 12,Nebraska,Yes,36,Male,8
12291,2020-07-23,week 12,California,No,30,Male,10
12292,2020-07-23,week 12,New York,No,57,Male,2
12293,2020-07-23,week 12,Virginia,No,37,Male,5
12294,2020-07-23,week 12,Illinois,No,59,Female,5
12295,2020-07-23,week 12,District of Columbia,No,56,Female,7
12296,2020-07-23,week 12,New Jersey,No,63,Male,7
12297,2020-07-23,week 12,Washington,No,64,Female,10
12298,2020-07-23,week 12,New York,No,62,Female,6
12299,2020-07-23,week 12,Michigan,No,20,Female,7
12300,2020-07-23,week 12,Washington,No,50,Female,6
12301,2020-07-23,week 12,Illinois,No,29,Male,6
12302,2020-07-23,week 12,Colorado,No,18,Female,6
12303,2020-07-23,week 12,New Mexico,No,20,Female,7
12304,2020-07-23,week 12,South Carolina,No,27,Female,7
12305,2020-07-23,week 12,Wyoming,No,20,Male,6
12306,2020-07-23,week 12,Arizona,Yes,36,Female,2
12307,2020-07-23,week 12,Virginia,No,56,Male,7
12308,2020-07-23,week 12,Oregon,No,68,Male,6
12309,2020-07-23,week 12,Rhode Island,No,56,Female,8
12310,2020-07-23,week 12,California,No,37,Female,4
12311,2020-07-23,week 12,Florida,No,80,Male,7
12312,2020-07-23,week 12,North Carolina,No,39,Female,3
12313,2020-07-23,week 12,Arizona,No,72,Male,9
12314,2020-07-23,week 12,Tennessee,No,71,Male,6
12315,2020-07-23,week 12,South Carolina,No,74,Male,8
12316,2020-07-23,week 12,Florida,No,76,Male,8
12317,2020-07-23,week 12,California,Yes,37,Male,4
12318,2020-07-23,week 12,Georgia,No,78,Male,10
12319,2020-07-23,week 12,Pennsylvania,No,28,Male,8
12320,2020-07-23,week 12,New Mexico,No,19,Female,5
12321,2020-07-23,week 12,California,No,29,Female,3
12322,2020-07-23,week 12,California,No,58,Female,9
12323,2020-07-24,week 12,Indiana,No,69,Male,3
12324,2020-07-24,week 12,Pennsylvania,No,23,Male,5
12325,2020-07-24,week 12,Michigan,No,60,Male,7
12326,2020-07-25,week 12,Florida,No,41,Female,9
12327,2020-07-24,week 12,Florida,No,67,Male,9
12328,2020-07-24,week 12,West Virginia,No,35,Male,4
12329,2020-07-24,week 12,Alabama,No,51,Male,8
12330,2020-07-24,week 12,Alabama,No,62,Male,5
12331,2020-07-24,week 12,Florida,No,64,Male,8
12332,2020-07-24,week 12,Illinois,No,62,Male,8
12333,2020-07-24,week 12,Florida,No,24,Male,10
12334,2020-07-24,week 12,Oklahoma,Yes,32,Female,4
12335,2020-07-24,week 12,Missouri,No,64,Male,8
12336,2020-07-24,week 12,Maryland,No,52,Female,8
12337,2020-07-24,week 12,Texas,No,20,Female,0
12338,2020-07-24,week 12,Texas,No,21,Male,4
12339,2020-07-24,week 12,California, ,20,Male,2
12340,2020-07-24,week 12,Mississippi,No,37,Male,1
12341,2020-07-24,week 12,District of Columbia,No,45,Female,8
12342,2020-07-24,week 12,West Virginia,No,61,Male,3
12343,2020-07-24,week 12,Washington,No,58,Male,5
12344,2020-07-24,week 12,Michigan,No,27,Male,8
12345,2020-07-24,week 12,North Carolina,No,64,Male,8
12346,2020-07-24,week 12,New York,No,29,Male,10
12347,2020-07-24,week 12,New York,No,42,Male,0
12348,2020-07-24,week 12,Rhode Island,No,57,Male,8
12349,2020-07-24,week 12,New York,Yes,20,Female,5
12350,2020-07-24,week 12,Hawaii,No,68,Male,6
12351,2020-07-24,week 12,California,No,72,Male,8
12352,2020-07-24,week 12,Arizona,No,59,Male,0
12353,2020-07-24,week 12,Oklahoma,No,71,Male,9
12354,2020-07-24,week 12,Mississippi,No,63,Male,10
12355,2020-07-24,week 12,Pennsylvania,No,33,Male,0
12356,2020-07-24,week 12,North Carolina,No,56,Male,3
12357,2020-07-24,week 12,New Jersey, ,66,Male,2
12358,2020-07-24,week 12,Louisiana, ,31,Male,5
12359,2020-07-24,week 12,Florida,No,18,Male,7
12360,2020-07-24,week 12,Texas,Yes,25,Male,7
12361,2020-07-24,week 12,Florida,No,34,Female,6
12362,2020-07-24,week 12,Pennsylvania,No,50,Female,6
12363,2020-07-24,week 12,New Jersey,No,58,Female,5
12364,2020-07-24,week 12,Georgia,No,33,Female,6
12365,2020-07-24,week 12,Florida,No,90,Male,6
12366,2020-07-24,week 12,Texas,No,75,Male,8
12367,2020-07-24,week 12,Georgia,No,28,Male,8
12368,2020-07-24,week 12,Kansas,Yes,20,Female,4
12369,2020-07-24,week 12,Missouri,No,23,Female,4
12370,2020-07-24,week 12,Pennsylvania,No,39,Male,4
12371,2020-07-24,week 12,Alaska,No,39,Male,4
12372,2020-07-24,week 12,Nevada,No,19,Female,8
12373,2020-07-24,week 12,New York,No,44,Female,7
12374,2020-07-24,week 12,Washington,No,41,Female,8
12375,2020-07-24,week 12,Alaska,No,61,Female,8
12376,2020-07-24,week 12,Georgia,No,38,Male,8
12377,2020-07-24,week 12,Texas,Yes,37,Male,10
12378,2020-07-24,week 12,California,No,33,Male,3
12379,2020-07-24,week 12,Montana,Yes,60,Female,8
12380,2020-07-24,week 12,Michigan,No,55,Female,4
12381,2020-07-24,week 12,Alaska,Yes,72,Female,8
12382,2020-07-24,week 12,Colorado,No,42,Male,0
12383,2020-07-24,week 12,Pennsylvania,No,69,Female,4
12384,2020-07-24,week 12,Kentucky,No,59,Male,5
12385,2020-07-24,week 12,Washington,No,36,Male,7
12386,2020-07-24,week 12,Kansas,Yes,42,Female,1
12387,2020-07-24,week 12,Alaska,No,30,Male,10
12388,2020-07-24,week 12,South Carolina,No,45,Male,5
12389,2020-07-24,week 12,Minnesota,No,64,Female,4
12390,2020-07-24,week 12,Iowa,No,53,Male,2
12391,2020-07-24,week 12,Texas,Yes,35,Male,2
12392,2020-07-24,week 12,Colorado,No,67,Female,5
12393,2020-07-24,week 12,Ohio,No,84,Female,8
12394,2020-07-24,week 12,Florida,No,39,Female,0
12395,2020-07-24,week 12,Massachusetts,No,38,Female,1
12396,2020-07-24,week 12,South Carolina,No,34,Male,7
12397,2020-07-24,week 12,Connecticut,Yes,57,Female,7
12398,2020-07-24,week 12,Virginia,No,64,Female,4
12399,2020-07-24,week 12,North Carolina,No,49,Female,4
12400,2020-07-24,week 12,Georgia,No,48,Female,8
12401,2020-07-24,week 12,Pennsylvania,No,29,Male,4
12402,2020-07-24,week 12,Kentucky,No,34,Female,6
12403,2020-07-24,week 12,North Carolina,No,79,Female,9
12404,2020-07-24,week 12,Virginia,No,66,Female,8
12405,2020-07-24,week 12,New York,No,57,Female,5
12406,2020-07-24,week 12,Massachusetts,No,71,Female,8
12407,2020-07-24,week 12,Ohio,No,51,Male,7
12408,2020-07-24,week 12,Maryland,No,71,Female,8
12409,2020-07-24,week 12,Florida,No,63,Male,8
12410,2020-07-24,week 12,North Carolina,No,62,Male,8
12411,2020-07-24,week 12,Maryland,No,20,Male,7
12412,2020-07-24,week 12,Florida,No,52,Male,5
12413,2020-07-24,week 12,New Hampshire,No,63,Male,7
12414,2020-07-24,week 12,Connecticut,No,69,Female,9
12415,2020-07-24,week 12,Florida,No,54,Female,8
12416,2020-07-24,week 12,Tennessee,Yes,60,Female,6
12417,2020-07-24,week 12,California,No,19,Male,7
12418,2020-07-24,week 12,Idaho,No,32,Female,7
12419,2020-07-24,week 12,Arizona,No,37,Female,8
12420,2020-07-24,week 12,Delaware,No,40,Female,7
12421,2020-07-24,week 12,Arizona, ,20,Male,8
12422,2020-07-24,week 12,Hawaii,No,54,Female,5
12423,2020-07-24,week 12,Vermont,Yes,36,Male,4
12424,2020-07-24,week 12,Michigan, ,57,Female,9
12425,2020-07-24,week 12,Missouri,Yes,25,Female,5
12426,2020-07-24,week 12,Ohio,Yes,28,Female,7
12427,2020-07-24,week 12,Georgia, ,33,Male,7
12428,2020-07-24,week 12,Nebraska,Yes,23,Female,4
12429,2020-07-24,week 12,California,No,22,Female,4
12430,2020-07-24,week 12,Minnesota,No,29,Female,8
12431,2020-07-24,week 12,Mississippi,No,29,Female,10
12432,2020-07-24,week 12,Virginia,No,24,Female,2
12433,2020-07-24,week 12,New Hampshire,No,20,Female,10
12434,2020-07-24,week 12,Florida,No,59,Male,5
12435,2020-07-24,week 12,Florida,No,46,Male,8
12436,2020-07-24,week 12,Alabama,No,34,Female,6
12437,2020-07-24,week 12,California,No,46,Female,6
12438,2020-07-24,week 12,Indiana,No,47,Female,6
12439,2020-07-24,week 12,Missouri,No,47,Male,7
12440,2020-07-24,week 12,California,No,52,Female,5
12441,2020-07-24,week 12,Wisconsin,No,54,Female,8
12442,2020-07-24,week 12,Florida,No,28,Female,8
12443,2020-07-24,week 12,Michigan,No,39,Female,7
12444,2020-07-24,week 12,Washington,No,30,Female,4
12445,2020-07-24,week 12,Texas,No,44,Male,5
12446,2020-07-24,week 12,Washington,No,28,Female,6
12447,2020-07-24,week 12,Pennsylvania,No,34,Male,8
12448,2020-07-24,week 12,New York,No,30,Male,7
12449,2020-07-24,week 12,New York,No,62,Male,10
12450,2020-07-24,week 12,California,No,37,Male,6
12451,2020-07-24,week 12,Massachusetts,No,85,Female,6
12452,2020-07-24,week 12,Missouri,No,70,Female,6
12453,2020-07-24,week 12,New Jersey,No,67,Female,4
12454,2020-07-24,week 12,Texas,No,34,Female,2
12455,2020-07-24,week 12,Maryland,No,80,Female,8
12456,2020-07-24,week 12,Oregon,Yes,26,Male,1
12457,2020-07-24,week 12,Virginia,No,21,Male,1
12458,2020-07-24,week 12,Idaho,Yes,19,Female,9
12459,2020-07-25,week 12,California,Yes,53,Male,4
12460,2020-07-26,week 12,Michigan,No,47,Female,1
12461,2020-07-24,week 12,Oregon,No,19,Male,8
12462,2020-07-24,week 12,Maryland,No,53,Male,5
12463,2020-07-24,week 12,Florida,No,53,Male,8
12464,2020-07-24,week 12,Florida,No,50,Female,3
12465,2020-07-24,week 12,Georgia,No,60,Female,10
12466,2020-07-24,week 12,Louisiana,No,37,Female,4
12467,2020-07-24,week 12,Missouri,No,19,Female,8
12468,2020-07-24,week 12,Ohio,No,29,Male,8
12469,2020-07-24,week 12,Arizona,No,69,Male,9
12470,2020-07-24,week 12,Texas,No,25,Female,5
12471,2020-07-24,week 12,Tennessee,No,34,Female,0
12472,2020-07-24,week 12,Tennessee,No,36,Female,6
12473,2020-07-24,week 12,California, ,20,Male,7
12474,2020-07-24,week 12,California,No,32,Female,7
12475,2020-07-24,week 12,Florida,No,40,Female,5
12476,2020-07-24,week 12,California,No,21,Male,6
12477,2020-07-24,week 12,California,No,30,Male,6
12478,2020-07-24,week 12,New Jersey,No,67,Female,8
12479,2020-07-24,week 12,California,No,28,Female,5
12480,2020-07-24,week 12,Maryland,No,19,Male,5
12481,2020-07-24,week 12,New York,No,19,Female,7
12482,2020-07-24,week 12,California,No,26,Male,7
12483,2020-07-24,week 12,North Carolina,No,19,Male,7
12484,2020-07-24,week 12,South Carolina,No,57,Female,7
12485,2020-07-24,week 12,California,No,63,Female,5
12486,2020-07-24,week 12,Kentucky,No,64,Female,3
12487,2020-07-25,week 12,New York,No,19,Male,10
12488,2020-07-27,week 12,Maryland,No,78,Female,7
12489,2020-07-24,week 12,New York,No,58,Female,4
12490,2020-07-24,week 12,Massachusetts,No,55,Female,3
12491,2020-07-24,week 12,Oklahoma,No,60,Female,10
12492,2020-07-24,week 12,Indiana,No,48,Male,6
12493,2020-07-24,week 12,Kansas,No,58,Male,7
12494,2020-07-24,week 12,Pennsylvania,No,63,Female,8
12495,2020-07-24,week 12,Mississippi,No,57,Female,4
12496,2020-07-24,week 12,Pennsylvania,No,75,Female,8
12497,2020-07-24,week 12,California,No,67,Male,3
12498,2020-07-24,week 12,California,No,74,Male,9
12499,2020-07-24,week 12,Utah,Yes,62,Female,8
12500,2020-07-24,week 12,Kentucky,No,47,Female,5
12501,2020-07-24,week 12,Pennsylvania,No,37,Male,4
12502,2020-07-24,week 12,Missouri,No,58,Male,10
12503,2020-07-24,week 12,Oklahoma,No,23,Male,3
12504,2020-07-24,week 12,California,Yes,23,Male,6
12505,2020-07-24,week 12,Florida,No,67,Female,5
12506,2020-07-24,week 12,New York,No,28,Male,6
12507,2020-07-24,week 12,Ohio,No,50,Male,5
12508,2020-07-24,week 12,Minnesota,No,24,Female,3
12509,2020-07-24,week 12,Minnesota,Yes,47,Female,0
12510,2020-07-24,week 12,Massachusetts,No,22,Female,7
12511,2020-07-24,week 12,Kentucky,No,77,Male,8
12512,2020-07-24,week 12,Kentucky,No,27,Male,5
12513,2020-07-24,week 12,Kansas,No,65,Male,8
12514,2020-07-24,week 12,Massachusetts,No,57,Male,6
12515,2020-07-24,week 12,Georgia,No,39,Female,4
12516,2020-07-24,week 12,New York,No,55,Male,5
12517,2020-07-24,week 12,Georgia,No,80,Male,8
12518,2020-07-24,week 12,Louisiana,Yes,42,Female,5
12519,2020-07-24,week 12,West Virginia,No,31,Male,5
12520,2020-07-24,week 12,Louisiana,No,79,Female,6
12521,2020-07-24,week 12,California,No,32,Female,7
12522,2020-07-24,week 12,West Virginia,No,91,Female,8
12523,2020-07-24,week 12,New Jersey,No,33,Female,10
12524,2020-07-24,week 12,Ohio,Yes,41,Male,10
12525,2020-07-24,week 12,North Carolina,No,44,Female,1
12526,2020-07-24,week 12,New York,Yes,61,Female,7
12527,2020-07-24,week 12,Florida,Yes,58,Female,4
12528,2020-07-24,week 12,Tennessee,No,40,Female,7
12529,2020-07-24,week 12,California,No,74,Female,4
12530,2020-07-24,week 12,California,No,67,Female,3
12531,2020-07-24,week 12,California,No,35,Female,5
12532,2020-07-24,week 12,Tennessee, ,78,Female,6
12533,2020-07-24,week 12,Wisconsin,No,72,Female,8
12534,2020-07-24,week 12,Connecticut,No,70,Female,6
12535,2020-07-24,week 12,Idaho,No,79,Female,8
12536,2020-07-24,week 12,California,No,59,Female,7
12537,2020-07-24,week 12,Georgia,No,37,Female,8
12538,2020-07-25,week 12,Minnesota, ,64,Male,10
12539,2020-07-25,week 12,Washington,No,73,Male,8
12540,2020-07-25,week 12,New York,No,29,Male,8
12541,2020-07-25,week 12,Ohio,No,19,Male,7
12542,2020-07-25,week 12,South Carolina, ,30,Male,7
12543,2020-07-25,week 12,Oregon,No,69,Male,8
12544,2020-07-25,week 12,Missouri,No,70,Male,8
12545,2020-07-25,week 12,New Jersey,No,80,Female,8
12546,2020-07-25,week 12,Tennessee,No,69,Female,5
12547,2020-07-25,week 12,California,No,22,Male,8
12548,2020-07-25,week 12,New York,No,56,Male,6
12549,2020-07-25,week 12,Florida,No,29,Male,6
12550,2020-07-25,week 12,California,No,37,Female,6
12551,2020-07-25,week 12,New York,No,27,Female,7
12552,2020-07-25,week 12,California,No,32,Female,7
12553,2020-07-25,week 12,Montana,No,43,Female,4
12554,2020-07-25,week 12,California,No,23,Female,9
12555,2020-07-25,week 12,Pennsylvania,Yes,39,Male,2
12556,2020-07-25,week 12,Florida,No,34,Female,4
12557,2020-07-25,week 12,California,No,45,Female,8
12558,2020-07-25,week 12,Indiana,Yes,56,Male,0
12559,2020-07-25,week 12,Florida,No,64,Female,8
12560,2020-07-25,week 12,Utah,No,60,Female,9
12561,2020-07-25,week 12,Indiana,Yes,25,Female,10
12562,2020-07-25,week 12,Tennessee,No,56,Male,2
12563,2020-07-25,week 12,South Carolina,Yes,61,Female,7
12564,2020-07-25,week 12,New York,No,51,Female,3
12565,2020-07-25,week 12,Kentucky,No,54,Female,7
12566,2020-07-25,week 12,California,No,37,Male,3
12567,2020-07-25,week 12,Oregon,Yes,62,Female,2
12568,2020-07-25,week 12,Missouri,No,38,Female,5
12569,2020-07-25,week 12,California,No,58,Male,5
12570,2020-07-25,week 12,Tennessee,Yes,33,Female,4
12571,2020-07-25,week 12,Texas,No,61,Female,8
12572,2020-07-25,week 12,Virginia, ,41,Female,5
12573,2020-07-25,week 12,California,No,50,Female,9
12574,2020-07-25,week 12,Indiana,Yes,47,Male,7
12575,2020-07-25,week 12,Texas,No,40,Male,9
12576,2020-07-25,week 12,New York,No,39,Male,6
12577,2020-07-25,week 12,California,No,34,Male,5
12578,2020-07-25,week 12,Hawaii,No,33,Male,4
12579,2020-07-25,week 12,Wisconsin,No,20,Male,4
12580,2020-07-25,week 12,Oregon,No,65,Female,7
12581,2020-07-25,week 12,California,No,68,Female,7
12582,2020-07-25,week 12,Texas,No,65,Female,6
12583,2020-07-25,week 12,North Carolina,No,29,Female,8
12584,2020-07-25,week 12,California,No,27,Female,7
12585,2020-07-25,week 12,New York,No,35,Male,7
12586,2020-07-25,week 12,Missouri,No,64,Female,9
12587,2020-07-25,week 12,Missouri,No,59,Female,5
12588,2020-07-25,week 12,Georgia,No,25,Male,9
12589,2020-07-25,week 12,Connecticut,No,51,Female,3
12590,2020-07-25,week 12,New Mexico,No,63,Female,7
12591,2020-07-25,week 12,California,No,29,Female,4
12592,2020-07-26,week 12,Virginia,No,64,Female,6
12593,2020-07-25,week 12,Arkansas,Yes,36,Female,7
12594,2020-07-25,week 12,Alabama,No,38,Female,5
12595,2020-07-25,week 12,Arizona,No,20,Female,6
12596,2020-07-25,week 12,California,Yes,72,Male,9
12597,2020-07-25,week 12,Massachusetts,Yes,30,Female,0
12598,2020-07-25,week 12,New York,Yes,42,Female,3
12599,2020-07-25,week 12,New York,No,41,Male,3
12600,2020-07-25,week 12,New Jersey,Yes,62,Male,4
12601,2020-07-25,week 12,Missouri,No,60,Female,5
12602,2020-07-25,week 12,New York,No,60,Female,6
12603,2020-07-25,week 12,Georgia,No,62,Male,7
12604,2020-07-25,week 12,New York,No,52,Male,6
12605,2020-07-25,week 12,Tennessee,No,55,Female,8
12606,2020-07-25,week 12,California,No,62,Female,8
12607,2020-07-25,week 12,Utah,Yes,25,Female,6
12608,2020-07-25,week 12,Virginia,No,60,Female,10
12609,2020-07-25,week 12,Maryland,No,64,Male,6
12610,2020-07-25,week 12,Texas,No,64,Female,7
12611,2020-07-25,week 12,Georgia,Yes,54,Male,4
12612,2020-07-25,week 12,New Hampshire,No,46,Male,8
12613,2020-07-25,week 12,Oregon,No,51,Male,4
12614,2020-07-25,week 12,Missouri,No,62,Male,8
12615,2020-07-25,week 12,California,Yes,57,Male,5
12616,2020-07-25,week 12,South Carolina,No,37,Male,9
12617,2020-07-25,week 12,Virginia,No,61,Female,8
12618,2020-07-25,week 12,Alabama,No,63,Male,6
12619,2020-07-25,week 12,District of Columbia,No,29,Female,3
12620,2020-07-25,week 12,California,No,44,Male,10
12621,2020-07-25,week 12,Oklahoma,No,32,Male,7
12622,2020-07-25,week 12,South Carolina,No,59,Female,8
12623,2020-07-25,week 12,Oregon,No,29,Female,8
12624,2020-07-25,week 12,North Carolina,No,39,Male,7
12625,2020-07-25,week 12,Colorado,No,67,Male,5
12626,2020-07-25,week 12,California,No,59,Male,7
12627,2020-07-25,week 12,North Carolina,No,86,Female,5
12628,2020-07-25,week 12,Arizona,No,66,Female,9
12629,2020-07-25,week 12,New York,No,86,Male,8
12630,2020-07-25,week 12,New York,No,75,Female,5
12631,2020-07-25,week 12,California,No,65,Female,8
12632,2020-07-25,week 12,Indiana,No,70,Female,7
12633,2020-07-25,week 12,Pennsylvania,No,66,Female,8
12634,2020-07-25,week 12,Ohio,No,65,Female,8
12635,2020-07-25,week 12,New York,No,82,Female,8
12636,2020-07-25,week 12,Alabama,No,42,Female,8
12637,2020-07-25,week 12,Pennsylvania,No,73,Female,10
12638,2020-07-25,week 12,Maryland,No,26,Male,5
12639,2020-07-25,week 12,Florida,No,62,Female,8
12640,2020-07-25,week 12,Michigan,No,22,Male,4
12641,2020-07-25,week 12,California,No,89,Female,9
12642,2020-07-25,week 12,New Jersey,Yes,64,Female,8
12643,2020-07-25,week 12,North Carolina,Yes,39,Female,8
12644,2020-07-25,week 12,Ohio,No,67,Female,9
12645,2020-07-25,week 12,Oklahoma,No,45,Female,6
12646,2020-07-25,week 12,Louisiana,No,27,Female,8
12647,2020-07-25,week 12,California,No,22,Male,6
12648,2020-07-25,week 12,California,No,58,Male,8
12649,2020-07-25,week 12,Massachusetts,No,40,Female,6
12650,2020-07-25,week 12,Minnesota,No,20,Female,1
12651,2020-07-25,week 12,Oklahoma,No,37,Female,5
12652,2020-07-25,week 12,Virginia,No,37,Female,7
12653,2020-07-25,week 12,Florida,No,43,Female,5
12654,2020-07-25,week 12,New Jersey,No,43,Female,7
12655,2020-07-25,week 12,Minnesota,No,21,Male,2
12656,2020-07-25,week 12,New York,No,30,Female,3
12657,2020-07-25,week 12,California,Yes,26,Male,5
12658,2020-07-25,week 12,Georgia,Yes,25,Female,4
12659,2020-07-25,week 12,Delaware,No,54,Female,8
12660,2020-07-25,week 12,New York,No,19,Female,5
12661,2020-07-25,week 12,Alabama,No,30,Female,5
12662,2020-07-25,week 12,Minnesota,No,41,Female,7
12663,2020-07-25,week 12,Indiana,No,20,Female,7
12664,2020-07-25,week 12,Pennsylvania,Yes,32,Female,5
12665,2020-07-25,week 12,Florida, ,20,Male,4
12666,2020-07-25,week 12,Florida,No,62,Male,6
12667,2020-07-25,week 12,New York,No,23,Male,5
12668,2020-07-25,week 12,Wyoming,No,57,Female,3
12669,2020-07-25,week 12,Montana,No,51,Female,8
12670,2020-07-25,week 12,Arkansas,No,61,Female,1
12671,2020-07-25,week 12,Utah,No,49,Female,8
12672,2020-07-25,week 12,Connecticut,No,55,Female,4
12673,2020-07-25,week 12,New Jersey,No,49,Male,8
12674,2020-07-25,week 12,Oklahoma,No,58,Female,10
12675,2020-07-25,week 12,Kentucky,Yes,50,Female,5
12676,2020-07-25,week 12,Ohio,Yes,23,Male,6
12677,2020-07-25,week 12,Ohio,No,60,Female,6
12678,2020-07-25,week 12,Tennessee,No,59,Female,4
12679,2020-07-25,week 12,West Virginia,No,63,Male,6
12680,2020-07-25,week 12,Florida,No,63,Male,2
12681,2020-07-25,week 12,Illinois,No,63,Female,9
12682,2020-07-25,week 12,West Virginia,No,55,Female,7
12683,2020-07-25,week 12,Pennsylvania,No,55,Male,7
12684,2020-07-25,week 12,Ohio,No,52,Male,5
12685,2020-07-25,week 12,Louisiana,No,51,Female,6
12686,2020-07-25,week 12,Florida,No,63,Male,10
12687,2020-07-25,week 12,New York,No,60,Male,8
12688,2020-07-25,week 12,Alabama,No,58,Female,5
12689,2020-07-25,week 12,Kentucky,No,46,Male,0
12690,2020-07-25,week 12,California,No,70,Female,10
12691,2020-07-25,week 12,Tennessee,No,41,Male,9
12692,2020-07-25,week 12,California,No,29,Female,7
12693,2020-07-25,week 12,Pennsylvania,No,75,Male,4
12694,2020-07-25,week 12,Nevada,No,70,Female,2
12695,2020-07-25,week 12,Ohio,No,68,Male,8
12696,2020-07-25,week 12,Louisiana,No,92,Male,9
12697,2020-07-25,week 12,New York, ,47,Female,5
12698,2020-07-25,week 12,Louisiana,No,41,Female,5
12699,2020-07-25,week 12,Ohio,No,80,Male,9
12700,2020-07-25,week 12,Kentucky,No,77,Male,3
12701,2020-07-25,week 12,Utah,No,26,Male,8
12702,2020-07-25,week 12,California, ,42,Male,5
12703,2020-07-25,week 12,Virginia,No,40,Male,7
12704,2020-07-25,week 12,Georgia,No,27,Female,4
12705,2020-07-25,week 12,California,No,27,Male,8
12706,2020-07-25,week 12,California,Yes,20,Female,2
12707,2020-07-25,week 12,Alaska,No,37,Male,6
12708,2020-07-25,week 12,Florida,No,44,Male,7
12709,2020-07-25,week 12,Oregon,No,37,Male,4
12710,2020-07-25,week 12,Nevada,No,33,Male,7
12711,2020-07-25,week 12,Florida,No,38,Male,8
12712,2020-07-25,week 12,California,No,27,Male,7
12713,2020-07-28,week 12,Illinois,No,65,Female,5
12714,2020-07-25,week 12,Louisiana,No,64,Female,6
12715,2020-07-25,week 12,New York,No,52,Male,7
12716,2020-07-25,week 12,Florida,No,43,Male,5
12717,2020-07-25,week 12,Nevada,No,44,Male,4
12718,2020-07-25,week 12,Nevada,No,30,Male,6
12719,2020-07-25,week 12,Colorado,No,39,Male,7
12720,2020-07-25,week 12,Georgia,No,32,Male,4
12721,2020-07-25,week 12,Texas,No,29,Female,6
12722,2020-07-25,week 12,New Jersey,No,20,Male,3
12723,2020-07-25,week 12,Wisconsin, ,26,Female,5
12724,2020-07-25,week 12,Utah,No,22,Female,9
12725,2020-07-25,week 12,Texas,No,23,Female,7
12726,2020-07-25,week 12,New York,Yes,71,Female,5
12727,2020-07-25,week 12,Illinois,No,25,Female,8
12728,2020-07-25,week 12,Kentucky,No,35,Female,5
12729,2020-07-25,week 12,Florida,No,31,Female,10
12730,2020-07-25,week 12,California,Yes,50,Female,5
12731,2020-07-25,week 12,Illinois,No,43,Female,5
12732,2020-07-25,week 12,Florida,No,43,Female,5
12733,2020-07-25,week 12,Washington,Yes,34,Female,5
12734,2020-07-25,week 12,Texas,No,32,Male,9
12735,2020-07-25,week 12,Kansas,No,35,Male,10
12736,2020-07-25,week 12,South Carolina,No,51,Female,8
12737,2020-07-25,week 12,Washington,No,37,Female,8
12738,2020-07-25,week 12,Oregon,No,34,Female,2
12739,2020-07-25,week 12,Virginia,No,35,Male,10
12740,2020-07-25,week 12,Ohio,Yes,60,Female,4
12741,2020-07-30,week 12,Arkansas,No,36,Male,6
12742,2020-07-26,week 12,West Virginia,No,68,Male,0
12743,2020-07-25,week 12,Florida,No,40,Male,7
12744,2020-07-25,week 12,Alaska,No,21,Male,6
12745,2020-07-25,week 12,Florida,No,62,Male,9
12746,2020-07-25,week 12,California,No,27,Female,7
12747,2020-07-25,week 12,Kentucky,No,23,Male,3
12748,2020-07-25,week 12,Ohio,No,21,Male,4
12749,2020-07-25,week 12,Utah,No,38,Male,5
12750,2020-07-25,week 12,Ohio,Yes,71,Male,6
12751,2020-07-25,week 12,Wisconsin,No,30,Male,6
12752,2020-07-25,week 12,Georgia,No,32,Male,6
12753,2020-07-26,week 12,Florida,No,30,Male,8
12754,2020-07-25,week 12,California,Yes,24,Female,8
12755,2020-07-25,week 12,Nevada,No,20,Female,7
12756,2020-07-25,week 12,Arkansas,No,47,Female,9
12757,2020-07-25,week 12,Virginia,No,41,Female,5
12758,2020-07-25,week 12,California,No,39,Male,7
12759,2020-07-25,week 12,Georgia,No,39,Female,7
12760,2020-07-25,week 12,Illinois,No,23,Female,7
12761,2020-07-25,week 12,Florida,Yes,19,Female,5
12762,2020-07-25,week 12,North Carolina,No,23,Female,9
12763,2020-07-25,week 12,Georgia,No,20,Male,5
12764,2020-07-26,week 12,Kansas,No,71,Male,10
12765,2020-07-26,week 12,Michigan,No,65,Male,7
12766,2020-07-26,week 12,Texas,No,79,Male,3
12767,2020-07-26,week 12,New Mexico,No,82,Male,8
